ID,Date,Feeding_Time,Pellet_Cake,Fish_Prawn,Swimming_Eratically,Body_Coloration,Rubbing,Remarks
MGC1,24/9/22,PM,0,0,0,0,,
MGC2,24/9/22,AM,0,0,1,1,,
MGC2,24/9/22,PM,0,0,1,1,,
MGC3,24/9/22,AM,0,0,1,1,,
MGC3,24/9/22,PM,0,0,1,1,,
MGC4,24/9/22,AM,0,0,1,1,,
MGC4,24/9/22,PM,0,0,1,1,,
MGC5,24/9/22,AM,0,0,1,1,,
MGC5,24/9/22,PM,0,0,1,1,,
MGC6,24/9/22,AM,0,0,1,1,,
MGC6,24/9/22,PM,0,0,0,1,,
MGC1,25/9/22,AM,1,0,0,0,,
MGC1,25/9/22,PM,1,1,0,0,,
MGC2,25/9/22,AM,0,0,1,1,,
MGC2,25/9/22,PM,0,0,0,1,,
MGC3,25/9/22,AM,0,0,1,1,,
MGC3,25/9/22,PM,0,0,0,1,,
MGC4,25/9/22,AM,0,0,1,1,,
MGC4,25/9/22,PM,0,0,0,1,,
MGC5,25/9/22,AM,0,0,1,1,,
MGC5,25/9/22,PM,0,0,0,1,,
MGC6,25/9/22,AM,0,0,0,1,,
MGC6,25/9/22,PM,0,0,0,1,,
MGC1,26/9/22,AM,0,1,0,0,,
MGC1,26/9/22,PM,0,1,0,0,,
MGC2,26/9/22,AM,0,0,0,0,,
MGC2,26/9/22,PM,0,0,0,1,,
MGC3,26/9/22,AM,0,0,0,0,,
MGC3,26/9/22,PM,0,0,0,1,,
MGC4,26/9/22,AM,0,0,0,0,,
MGC4,26/9/22,PM,0,0,0,1,,
MGC5,26/9/22,AM,0,0,0,0,,
MGC5,26/9/22,PM,0,0,0,1,,
MGC6,26/9/22,AM,0,0,0,0,,
MGC6,26/9/22,PM,0,0,0,1,,
MGC1,27/9/22,AM,NA,NA,NA,NA,,
MGC1,27/9/22,PM,1,1,0,0,,
MGC2,27/9/22,AM,NA,NA,NA,NA,,
MGC2,27/9/22,PM,0,0,1,1,,
MGC3,27/9/22,AM,NA,NA,NA,NA,,
MGC3,27/9/22,PM,0,0,0,1,,
MGC4,27/9/22,AM,NA,NA,NA,NA,,
MGC4,27/9/22,PM,0,0,1,1,,
MGC5,27/9/22,AM,NA,NA,NA,NA,,
MGC5,27/9/22,PM,0,0,0,1,,
MGC6,27/9/22,AM,NA,NA,NA,NA,,
MGC6,27/9/22,PM,0,0,1,1,,
MGC1,28/9/22,AM,1,1,0,0,,
MGC1,28/9/22,PM,0,0,0,1,,
MGC2,28/9/22,AM,0,0,1,1,,
MGC2,28/9/22,PM,0,0,1,1,,
MGC3,28/9/22,AM,0,0,0,1,,
MGC3,28/9/22,PM,0,0,1,1,,
MGC4,28/9/22,AM,0,0,1,1,,
MGC4,28/9/22,PM,0,0,1,1,,
MGC5,28/9/22,AM,0,0,0,1,,
MGC5,28/9/22,PM,0,0,0,0,,
MGC6,28/9/22,AM,1,0,0,0,,
MGC6,28/9/22,PM,0,0,0,1,,
MGC1,29/9/22,AM,1,1,0,20,,
MGC1,29/9/22,PM,1,0,0,20,,
MGC2,29/9/22,AM,0,0,1,10,,
MGC2,29/9/22,PM,0,0,1,10,,
MGC3,29/9/22,AM,0,0,1,20,,
MGC3,29/9/22,PM,0,0,1,20,,
MGC4,29/9/22,AM,0,0,1,20,,
MGC4,29/9/22,PM,0,0,1,20,,
MGC5,29/9/22,AM,0,0,1,60,,
MGC5,29/9/22,PM,0,0,1,60,,
MGC6,29/9/22,AM,0,0,1,20,,
MGC6,29/9/22,PM,0,0,1,20,,
MGC1,30/9/22,AM,1,1,0,20,,
MGC1,30/9/22,PM,0,0,0,NA,,
MGC2,30/9/22,AM,0,0,1,10,,
MGC2,30/9/22,PM,0,0,1,NA,,
MGC3,30/9/22,AM,0,0,1,20,,
MGC3,30/9/22,PM,0,0,1,NA,,
MGC4,30/9/22,AM,0,0,1,20,,
MGC4,30/9/22,PM,0,0,1,NA,,
MGC5,30/9/22,AM,0,0,1,60,,
MGC5,30/9/22,PM,0,0,1,NA,,
MGC6,30/9/22,AM,0,0,1,20,,
MGC6,30/9/22,PM,0,0,1,NA,,
MGC1,1/10/22,AM,0,0,0,10,,
MGC1,1/10/22,PM,0,0,1,NA,,
MGC2,1/10/22,AM,0,0,1,10,,
MGC2,1/10/22,PM,0,0,1,NA,,
MGC3,1/10/22,AM,0,0,1,30,,
MGC3,1/10/22,PM,0,0,1,NA,,
MGC4,1/10/22,AM,0,0,1,20,,
MGC4,1/10/22,PM,0,0,1,NA,,
MGC5,1/10/22,AM,0,0,1,60,,
MGC5,1/10/22,PM,0,0,1,NA,,
MGC6,1/10/22,AM,0,0,1,20,,
MGC6,1/10/22,PM,0,0,1,NA,,
MGC1,2/10/22,AM,0,0,1,10,,
MGC1,2/10/22,PM,0,0,1,10,,
MGC2,2/10/22,AM,0,0,1,10,,
MGC2,2/10/22,PM,0,0,1,10,,
MGC3,2/10/22,AM,0,0,1,10,,
MGC3,2/10/22,PM,0,0,1,NA,,
MGC4,2/10/22,AM,0,0,1,20,,
MGC4,2/10/22,PM,0,0,1,NA,,
MGC5,2/10/22,AM,0,0,0,70,,
MGC5,2/10/22,PM,0,0,0,NA,,
MGC6,2/10/22,AM,0,0,1,20,,
MGC6,2/10/22,PM,0,0,1,NA,,
MGC1,3/10/22,AM,0,0,1,10,,
MGC1,3/10/22,PM,0,0,1,10,,
MGC2,3/10/22,AM,0,0,1,10,,
MGC2,3/10/22,PM,0,0,1,10,,
MGC3,3/10/22,AM,0,0,1,10,,
MGC3,3/10/22,PM,0,0,1,10,,
MGC4,3/10/22,AM,0,0,1,20,,
MGC4,3/10/22,PM,0,0,1,20,,
MGC5,3/10/22,AM,0,0,1,80,,
MGC5,3/10/22,PM,0,0,1,80,,
MGC6,3/10/22,AM,0,0,1,20,,
MGC6,3/10/22,PM,0,0,1,20,,
MGC1,6/10/22,AM,0,0,1,10,0,
MGC1,6/10/22,PM,0,0,1,10,1,
MGC2,6/10/22,AM,0,0,1,10,0,
MGC2,6/10/22,PM,0,0,1,10,1,
MGC3,6/10/22,AM,0,0,1,20,0,
MGC3,6/10/22,PM,0,0,1,20,1,
MGC4,6/10/22,AM,0,0,1,40,0,
MGC4,6/10/22,PM,0,0,1,20,1,
MGC5,6/10/22,AM,0,0,0,60,0,
MGC5,6/10/22,PM,0,0,1,70,1,
MGC6,6/10/22,AM,0,0,1,20,0,
MGC6,6/10/22,PM,0,0,1,20,1,
MGC1,7/10/22,AM,0,0,1,20,,
MGC1,7/10/22,PM,0,0,1,20,,
MGC2,7/10/22,AM,0,0,1,10,,
MGC2,7/10/22,PM,0,0,1,10,,
MGC3,7/10/22,AM,0,0,1,20,,
MGC3,7/10/22,PM,0,0,1,20,,
MGC4,7/10/22,AM,0,0,1,20,,
MGC4,7/10/22,PM,0,0,1,20,,
MGC5,7/10/22,AM,0,0,1,60,,
MGC5,7/10/22,PM,0,0,1,60,,
MGC6,7/10/22,AM,0,0,1,20,,
MGC6,7/10/22,PM,0,0,1,20,,
MGC1,8/10/22,AM,0,0,1,10,,
MGC1,8/10/22,PM,0,0,1,10,,
MGC2,8/10/22,AM,0,0,1,10,,
MGC2,8/10/22,PM,0,0,1,10,,
MGC3,8/10/22,AM,0,0,1,20,,
MGC3,8/10/22,PM,0,0,1,20,,
MGC4,8/10/22,AM,0,0,1,20,,
MGC4,8/10/22,PM,0,0,1,20,,
MGC5,8/10/22,AM,0,0,1,60,,
MGC5,8/10/22,PM,0,0,1,60,,
MGC6,8/10/22,AM,0,0,1,20,,
MGC6,8/10/22,PM,0,0,1,20,,
MGC1,9/10/22,AM,0,0,1,10,,
MGC1,9/10/22,PM,0,0,1,10,,
MGC2,9/10/22,AM,0,0,1,10,,
MGC2,9/10/22,PM,0,0,1,10,,
MGC3,9/10/22,AM,0,0,1,20,,
MGC3,9/10/22,PM,0,0,1,20,,
MGC4,9/10/22,AM,0,0,1,20,,
MGC4,9/10/22,PM,0,0,1,20,,
MGC5,9/10/22,AM,0,0,1,60,,
MGC5,9/10/22,PM,0,0,1,60,,
MGC6,9/10/22,AM,0,0,1,20,,
MGC6,9/10/22,PM,0,0,1,20,,
MGC1,10/10/22,AM,0,0,1,1,,
MGC1,10/10/22,PM,0,0,1,1,,
MGC2,10/10/22,AM,0,0,1,1,,
MGC2,10/10/22,PM,0,0,1,1,,
MGC3,10/10/22,AM,0,0,1,1,,
MGC3,10/10/22,PM,0,0,1,1,,
MGC4,10/10/22,AM,0,0,1,1,,
MGC4,10/10/22,PM,0,0,1,1,,
MGC5,10/10/22,AM,0,0,1,1,,
MGC5,10/10/22,PM,0,0,1,1,,
MGC6,10/10/22,AM,0,0,1,1,,
MGC6,10/10/22,PM,0,0,1,1,,
MGC1,13/10/22,AM,0,0,1,10,,
MGC1,13/10/22,PM,NA,NA,NA,10,,
MGC2,13/10/22,AM,0,0,1,10,,
MGC2,13/10/22,PM,NA,NA,NA,10,,
MGC3,13/10/22,AM,0,0,1,20,,
MGC3,13/10/22,PM,NA,NA,NA,20,,
MGC4,13/10/22,AM,0,0,1,20,,
MGC4,13/10/22,PM,NA,NA,NA,20,,
MGC5,13/10/22,AM,0,0,1,60,,
MGC5,13/10/22,PM,NA,NA,NA,60,,
MGC6,13/10/22,AM,0,0,1,20,,
MGC6,13/10/22,PM,NA,NA,NA,20,,
MGC1,15/10/12,AM,0,0,1,10,,
MGC1,15/10/12,PM,NA,NA,NA,NA,,
MGC2,15/10/12,AM,0,0,1,10,,
MGC2,15/10/12,PM,NA,NA,NA,NA,,
MGC3,15/10/12,AM,0,0,1,20,,
MGC3,15/10/12,PM,NA,NA,NA,NA,,
MGC4,15/10/12,AM,0,0,1,20,,
MGC4,15/10/12,PM,NA,NA,NA,NA,,
MGC5,15/10/12,AM,0,0,1,60,,
MGC5,15/10/12,PM,NA,NA,NA,NA,,
MGC6,15/10/12,AM,0,0,1,20,,
MGC6,15/10/12,PM,NA,NA,NA,NA,,
MGC1,16/10/12,AM,0,1,0,10,,
MGC1,16/10/12,PM,0,0,1,10,,
MGC2,16/10/12,AM,0,0,0,10,,
MGC2,16/10/12,PM,0,0,0,10,,
MGC3,16/10/12,AM,0,0,1,30,,
MGC3,16/10/12,PM,0,0,1,30,,
MGC4,16/10/12,AM,0,0,0,30,,
MGC4,16/10/12,PM,0,0,0,30,,
MGC5,16/10/12,AM,0,0,0,80,,
MGC5,16/10/12,PM,0,0,0,80,,
MGC6,16/10/12,AM,0,0,1,30,,
MGC6,16/10/12,PM,0,0,1,30,,
MGC1,17/10/22,AM,0,0,1,10,,
MGC1,17/10/22,PM,0,0,1,10,,
MGC2,17/10/22,AM,0,0,1,10,,
MGC2,17/10/22,PM,0,0,1,10,,
MGC3,17/10/22,AM,0,0,1,60,,
MGC3,17/10/22,PM,0,0,1,60,,
MGC4,17/10/22,AM,0,0,1,10,,
MGC4,17/10/22,PM,0,0,1,10,,
MGC5,17/10/22,AM,0,0,1,60,,
MGC5,17/10/22,PM,0,0,1,60,,
MGC6,17/10/22,AM,0,0,1,10,,
MGC6,17/10/22,PM,0,0,1,10,,
MGC1,18/10/22,AM,0,0,1,10,,
MGC1,18/10/22,PM,0,0,1,10,,
MGC2,18/10/22,AM,0,0,1,10,,
MGC2,18/10/22,PM,0,0,1,10,,
MGC3,18/10/22,AM,0,0,0,50,,
MGC3,18/10/22,PM,0,0,1,50,,
MGC4,18/10/22,AM,0,0,0,20,,
MGC4,18/10/22,PM,0,0,0,20,,
MGC5,18/10/22,AM,0,0,1,60,,
MGC5,18/10/22,PM,0,0,0,60,,
MGC6,18/10/22,AM,0,0,1,10,,
MGC6,18/10/22,PM,0,0,1,10,,
MGC1,20/10/22,AM,0,0,1,10,,
MGC1,20/10/22,PM,0,0,1,10,,
MGC2,20/10/22,AM,0,0,1,10,,
MGC2,20/10/22,PM,0,0,1,10,,
MGC3,20/10/22,AM,0,0,1,50,,
MGC3,20/10/22,PM,0,0,1,30,,
MGC4,20/10/22,AM,0,0,1,20,,
MGC4,20/10/22,PM,0,0,1,10,,
MGC5,20/10/22,AM,0,0,1,60,,
MGC5,20/10/22,PM,0,0,1,60,,
MGC6,20/10/22,AM,0,0,1,10,,
MGC6,20/10/22,PM,0,0,1,30,,
MGC1,21/10/22,AM,0,0,1,10,,
MGC1,21/10/22,PM,0,0,1,NA,,
MGC2,21/10/22,AM,0,0,1,10,,
MGC2,21/10/22,PM,0,0,1,NA,,
MGC3,21/10/22,AM,0,0,1,20,,
MGC3,21/10/22,PM,0,0,1,NA,,
MGC4,21/10/22,AM,0,0,1,10,,
MGC4,21/10/22,PM,0,0,0,NA,,
MGC5,21/10/22,AM,0,0,1,50,,
MGC5,21/10/22,PM,0,0,1,NA,,
MGC6,21/10/22,AM,0,0,1,10,,
MGC6,21/10/22,PM,0,0,1,NA,,
MGC1,22/10/22,AM,0,0,1,10,,
MGC1,22/10/22,PM,0,0,1,10,,
MGC2,22/10/22,AM,0,0,1,10,,
MGC2,22/10/22,PM,0,0,1,10,,
MGC3,22/10/22,AM,0,0,1,30,,
MGC3,22/10/22,PM,0,0,1,30,,
MGC4,22/10/22,AM,0,0,1,10,,
MGC4,22/10/22,PM,0,0,1,10,,
MGC5,22/10/22,AM,0,0,1,50,,
MGC5,22/10/22,PM,0,0,1,50,,
MGC6,22/10/22,AM,0,0,1,10,,
MGC6,22/10/22,PM,0,0,1,10,,
MGC1,23/10/22,AM,0,0,1,10,,
MGC1,23/10/22,PM,0,0,1,NA,,
MGC2,23/10/22,AM,0,0,1,10,,
MGC2,23/10/22,PM,0,0,1,NA,,
MGC3,23/10/22,AM,0,0,1,20,,
MGC3,23/10/22,PM,0,0,0,NA,,
MGC4,23/10/22,AM,0,0,1,20,,
MGC4,23/10/22,PM,0,0,0,NA,,
MGC5,23/10/22,AM,0,0,1,50,,
MGC5,23/10/22,PM,0,0,1,NA,,
MGC6,23/10/22,AM,0,0,1,10,,
MGC6,23/10/22,PM,0,0,1,NA,,
MGC1,24/10/22,AM,0,0,1,10,,
MGC1,24/10/22,PM,0,0,1,NA,,
MGC2,24/10/22,AM,0,0,1,10,,
MGC2,24/10/22,PM,0,0,1,NA,,
MGC3,24/10/22,AM,0,0,1,50,,
MGC3,24/10/22,PM,0,0,1,NA,,
MGC4,24/10/22,AM,0,0,1,10,,
MGC4,24/10/22,PM,0,0,1,NA,,
MGC5,24/10/22,AM,0,0,1,50,,
MGC5,24/10/22,PM,0,0,1,NA,,
MGC6,24/10/22,AM,0,0,1,20,,
MGC6,24/10/22,PM,0,0,1,NA,,
MGC1,25/10/22,AM,0,0,1,10,,
MGC1,25/10/22,PM,0,0,1,10,,
MGC2,25/10/22,AM,0,0,1,10,,
MGC2,25/10/22,PM,0,0,1,10,,
MGC3,25/10/22,AM,0,0,1,50,,
MGC3,25/10/22,PM,0,0,1,50,,
MGC4,25/10/22,AM,0,0,1,20,,
MGC4,25/10/22,PM,0,0,1,20,,
MGC5,25/10/22,AM,0,0,1,50,,
MGC5,25/10/22,PM,0,0,1,50,,
MGC6,25/10/22,AM,0,0,1,20,,
MGC6,25/10/22,PM,0,0,1,20,,
MGC1,26/10/22,AM,0,0,1,10,,
MGC1,26/10/22,PM,0,0,1,10,,
MGC2,26/10/22,AM,0,0,1,10,,
MGC2,26/10/22,PM,0,0,1,10,,
MGC3,26/10/22,AM,0,0,0,50,,
MGC3,26/10/22,PM,0,0,0,50,,
MGC4,26/10/22,AM,0,0,0,20,,
MGC4,26/10/22,PM,0,0,0,50,,
MGC5,26/10/22,AM,0,0,0,60,,
MGC5,26/10/22,PM,0,0,0,60,,
MGC6,26/10/22,AM,0,0,1,20,,
MGC6,26/10/22,PM,0,0,1,20,,
MGC1,27/10/22,AM,0,0,1,1,,
MGC1,27/10/22,PM,0,0,1,1,,
MGC2,27/10/22,AM,0,0,1,1,,
MGC2,27/10/22,PM,0,0,1,1,,
MGC3,27/10/22,AM,0,0,1,1,,
MGC3,27/10/22,PM,0,0,1,1,,
MGC4,27/10/22,AM,0,0,1,1,,
MGC4,27/10/22,PM,0,0,1,1,,
MGC5,27/10/22,AM,0,0,1,1,,
MGC5,27/10/22,PM,0,0,1,1,,
MGC6,27/10/22,AM,0,0,1,1,,
MGC6,27/10/22,PM,0,0,1,1,,
MGC1,28/10/22,AM,0,0,1,1,,
MGC1,28/10/22,PM,0,0,1,1,,
MGC2,28/10/22,AM,0,0,1,1,,
MGC2,28/10/22,PM,0,0,1,1,,
MGC3,28/10/22,AM,0,0,1,1,,
MGC3,28/10/22,PM,0,0,1,1,,
MGC4,28/10/22,AM,0,0,1,1,,
MGC4,28/10/22,PM,0,0,1,1,,
MGC5,28/10/22,AM,0,0,1,1,,
MGC5,28/10/22,PM,0,0,1,1,,
MGC6,28/10/22,AM,0,0,1,1,,
MGC6,28/10/22,PM,0,0,1,1,,
MGC1,30/10/22,AM,0,0,1,10,,
MGC1,30/10/22,PM,0,0,1,10,,
MGC2,30/10/22,AM,0,0,1,10,,
MGC2,30/10/22,PM,0,0,1,10,,
MGC3,30/10/22,AM,0,0,1,50,,
MGC3,30/10/22,PM,0,0,1,50,,
MGC4,30/10/22,AM,0,0,1,20,,
MGC4,30/10/22,PM,0,0,1,20,,
MGC5,30/10/22,AM,0,0,1,60,,
MGC5,30/10/22,PM,0,0,1,60,,
MGC6,30/10/22,AM,0,0,1,20,,
MGC6,30/10/22,PM,0,0,1,20,,
MGC1,31/10/22,AM,0,0,1,1,,
MGC1,31/10/22,PM,0,0,1,1,,
MGC2,31/10/22,AM,0,0,1,1,,
MGC2,31/10/22,PM,0,0,1,1,,
MGC3,31/10/22,AM,0,0,1,1,,
MGC3,31/10/22,PM,0,0,1,1,,
MGC4,31/10/22,AM,0,0,1,1,,
MGC4,31/10/22,PM,0,0,1,1,,
MGC5,31/10/22,AM,0,0,1,1,,
MGC5,31/10/22,PM,0,0,1,1,,
MGC6,31/10/22,AM,0,0,1,1,,
MGC6,31/10/22,PM,0,0,1,1,,
MGC1,3/11/22,AM,0,0,1,10,,
MGC1,3/11/22,PM,0,0,1,NA,,
MGC2,3/11/22,AM,0,0,1,10,,
MGC2,3/11/22,PM,0,0,1,NA,,
MGC3,3/11/22,AM,1,0,0,60,,
MGC3,3/11/22,PM,1,1,0,NA,,
MGC4,3/11/22,AM,0,0,1,20,,
MGC4,3/11/22,PM,0,0,1,NA,,
MGC5,3/11/22,AM,0,0,1,60,,
MGC5,3/11/22,PM,0,0,1,NA,,
MGC6,3/11/22,AM,0,0,1,20,,
MGC6,3/11/22,PM,0,0,1,NA,,
MGC1,4/11/22,AM,0,0,1,10,,
MGC1,4/11/22,PM,0,0,1,NA,,
MGC2,4/11/22,AM,0,0,1,10,,
MGC2,4/11/22,PM,0,0,1,NA,,
MGC3,4/11/22,AM,1,1,0,70,,
MGC3,4/11/22,PM,0,1,0,NA,,
MGC4,4/11/22,AM,0,0,0,20,,
MGC4,4/11/22,PM,0,0,1,NA,,
MGC5,4/11/22,AM,0,0,0,70,,
MGC5,4/11/22,PM,0,0,1,NA,,
MGC6,4/11/22,AM,0,0,1,20,,
MGC6,4/11/22,PM,0,0,1,NA,,
MGC1,5/11/22,AM,0,0,1,10,,
MGC1,5/11/22,PM,NA,NA,NA,NA,,
MGC2,5/11/22,AM,0,0,1,10,,
MGC2,5/11/22,PM,NA,NA,NA,NA,,
MGC3,5/11/22,AM,1,1,0,80,,
MGC3,5/11/22,PM,NA,NA,NA,NA,,
MGC4,5/11/22,AM,0,0,1,20,,
MGC4,5/11/22,PM,NA,NA,NA,NA,,
MGC5,5/11/22,AM,0,0,0,70,,
MGC5,5/11/22,PM,NA,NA,NA,NA,,
MGC6,5/11/22,AM,0,0,1,20,,
MGC6,5/11/22,PM,NA,NA,NA,NA,,
MGC1,6/11/22,AM,0,0,1,10,,
MGC1,6/11/22,PM,0,0,1,10,,
MGC2,6/11/22,AM,0,0,1,10,,
MGC2,6/11/22,PM,0,0,1,10,,
MGC3,6/11/22,AM,0,1,0,70,,
MGC3,6/11/22,PM,0,1,0,70,,
MGC4,6/11/22,AM,0,0,0,60,,
MGC4,6/11/22,PM,0,0,0,60,,
MGC5,6/11/22,AM,0,0,0,70,,
MGC5,6/11/22,PM,0,0,0,70,,
MGC6,6/11/22,AM,0,0,1,20,,
MGC6,6/11/22,PM,0,0,1,20,,
MGC1,8/11/22,AM,0,0,0,10,,
MGC1,8/11/22,PM,0,0,1,NA,,
MGC2,8/11/22,AM,0,0,1,10,,
MGC2,8/11/22,PM,0,0,1,NA,,
MGC3,8/11/22,AM,1,1,0,70,,
MGC3,8/11/22,PM,1,1,0,NA,,
MGC4,8/11/22,AM,0,0,0,60,,
MGC4,8/11/22,PM,0,0,1,NA,,
MGC5,8/11/22,AM,0,0,1,60,,
MGC5,8/11/22,PM,0,0,1,NA,,
MGC6,8/11/22,AM,0,0,1,60,,
MGC6,8/11/22,PM,0,0,1,NA,,
MGC1,9/11/22,AM,0,0,1,10,,
MGC1,9/11/22,PM,0,1,1,NA,,
MGC2,9/11/22,AM,0,0,1,10,,
MGC2,9/11/22,PM,0,0,1,NA,,
MGC3,9/11/22,AM,1,1,0,80,,
MGC3,9/11/22,PM,1,1,0,NA,,
MGC4,9/11/22,AM,0,0,1,10,,
MGC4,9/11/22,PM,0,0,1,NA,,
MGC5,9/11/22,AM,0,0,1,60,,
MGC5,9/11/22,PM,0,0,1,NA,,
MGC6,9/11/22,AM,0,0,1,60,,
MGC6,9/11/22,PM,0,0,1,NA,,
MGC1,10/11/22,AM,0,0,1,NA,,
MGC1,10/11/22,PM,NA,NA,NA,NA,,
MGC2,10/11/22,AM,0,0,1,NA,,
MGC2,10/11/22,PM,NA,NA,NA,NA,,
MGC3,10/11/22,AM,1,1,0,NA,,
MGC3,10/11/22,PM,NA,NA,NA,NA,,
MGC4,10/11/22,AM,1,1,0,NA,,
MGC4,10/11/22,PM,NA,NA,NA,NA,,
MGC5,10/11/22,AM,0,0,1,NA,,
MGC5,10/11/22,PM,NA,NA,NA,NA,,
MGC6,10/11/22,AM,0,0,1,NA,,
MGC6,10/11/22,PM,NA,NA,NA,NA,,
MGC1,11/11/22,AM,0,0,1,10,,
MGC1,11/11/22,PM,0,0,1,NA,,
MGC2,11/11/22,AM,0,0,1,10,,
MGC2,11/11/22,PM,0,0,1,NA,,
MGC3,11/11/22,AM,1,1,0,80,,
MGC3,11/11/22,PM,0,1,0,NA,,
MGC4,11/11/22,AM,0,1,0,70,,
MGC4,11/11/22,PM,0,1,0,NA,,
MGC5,11/11/22,AM,0,0,1,60,,
MGC5,11/11/22,PM,0,0,0,NA,,
MGC6,11/11/22,AM,0,0,1,30,,
MGC6,11/11/22,PM,0,0,1,NA,,
MGC1,12/11/22,AM,0,0,1,10,,
MGC1,12/11/22,PM,0,0,1,NA,,
MGC2,12/11/22,AM,0,0,1,10,,
MGC2,12/11/22,PM,0,0,1,NA,,
MGC3,12/11/22,AM,1,1,0,80,,
MGC3,12/11/22,PM,1,1,0,NA,,
MGC4,12/11/22,AM,0,0,1,80,,
MGC4,12/11/22,PM,1,0,1,NA,,
MGC5,12/11/22,AM,0,0,1,70,,
MGC5,12/11/22,PM,0,0,1,NA,,
